Hour,Region,TotalLoad_MW,AvailableRE_MW,AvailableRE_Raw_MW,GridPurchase_MW,GridSell_MW,UsedRE_MW,RE_Charge_MW,GridCharge_MW,Discharge_MW,Curtailment_MW,NetImport_MW,SOC_MWh
56,RegionA,535.5018,65.3184,1059.81,470.1834,0.0,65.3184,0.0,0.0,0.0,0.0,470.1834,350.0
57,RegionA,534.58425,69.5448,1089.78,465.03945,0.0,69.5448,0.0,0.0,0.0,0.0,465.03945,350.0
58,RegionA,532.3941000000001,73.4832,1100.0,458.9109000000001,0.0,73.4832,0.0,0.0,0.0,0.0,458.9109000000001,350.0
59,RegionA,480.45510045,68.8774,1089.78,411.57770045000007,0.0,68.8774,0.0,0.0,0.0,0.0,411.57770045000007,350.0
60,RegionA,462.87449955000005,68.5029,1059.81,394.37159955,0.0,68.5029,0.0,0.0,0.0,0.0,394.37159955,350.0
61,RegionA,460.08225045000006,69.31,1012.13,390.77225045000006,0.0,69.31,0.0,0.0,0.0,0.0,390.77225045000006,350.0
62,RegionA,418.38435,66.6146,950.0,351.76975000000004,0.0,66.6146,0.0,0.0,0.0,0.0,351.76975000000004,350.0
63,RegionA,387.53955045,61.7835,877.65,325.75605045,0.0,61.7835,0.0,0.0,0.0,0.0,325.75605045,350.0
64,RegionA,319.98420000000004,47.9859,800.0,271.99830000000003,0.0,47.9859,-0.0,0.0,0.0,0.0,271.99830000000003,350.0
65,RegionA,324.30600045000006,46.7063,722.35,177.59970045000006,0.0,46.7063,0.0,0.0,100.0,0.0,177.59970045000006,241.30434782608697
66,RegionA,283.35869955,41.4637,650.0,141.89499954999997,0.0,41.4637,0.0,0.0,100.0,0.0,141.89499954999997,132.60869565217394
67,RegionA,229.0752,33.5806,587.87,105.6946,0.0,33.5806,0.0,0.0,89.80000000000003,0.0,105.6946,35.0
68,RegionA,309.61800045,40.9763,540.19,268.64170045000003,0.0,40.9763,0.0,0.0,0.0,0.0,268.64170045000003,35.0
69,RegionA,286.40925000000004,40.7187,510.22,245.69055000000003,0.0,40.7187,0.0,0.0,0.0,0.0,245.69055000000003,35.0
70,RegionA,307.22669955000003,98.0108,500.0,209.21589955000005,0.0,98.0108,0.0,0.0,0.0,0.0,209.21589955000005,35.0
71,RegionA,430.43220045,110.8672,510.22,319.56500045,0.0,110.8672,-0.0,0.0,0.0,0.0,319.56500045,35.0
72,RegionA,409.76640045,110.08,540.19,299.68640045,0.0,110.08,0.0,0.0,0.0,0.0,299.68640045,35.0
73,RegionA,490.1481,118.7794,587.87,371.3687,0.0,118.7794,0.0,0.0,0.0,0.0,371.3687,35.0
74,RegionA,503.08200045,65.3184,650.0,437.76360045,0.0,65.3184,0.0,0.0,0.0,0.0,437.76360045,35.0
75,RegionA,509.4090000000001,65.3184,722.35,488.1633774193549,0.0,21.24562258064514,44.07277741935486,0.0,0.0,0.0,488.1633774193549,75.98768300000002
76,RegionA,520.6815,65.3184,800.0,550.0,0.0,0.0,65.3184,29.31849999999997,0.0,0.0,550.0,164.0
77,RegionA,507.0762,65.3184,877.65,541.7578,0.0,0.0,65.3184,34.6816,0.0,0.0,541.7578,257.0
78,RegionA,505.17450045,65.3184,950.0,539.85610045,0.0,0.0,65.3184,34.6816,0.0,0.0,539.85610045,350.0
79,RegionA,503.36009955,65.3184,1012.13,438.04169955,0.0,65.3184,0.0,0.0,0.0,0.0,438.04169955,350.0
80,RegionA,516.6540004500001,65.3184,1059.81,451.3356004500001,0.0,65.3184,0.0,0.0,0.0,0.0,451.3356004500001,350.0
81,RegionA,525.41999955,69.5448,1089.78,455.8751995500001,0.0,69.5448,0.0,0.0,0.0,0.0,455.8751995500001,350.0
82,RegionA,505.9845,73.4832,1100.0,432.5013,0.0,73.4832,0.0,0.0,0.0,0.0,432.5013,350.0
83,RegionA,478.6155,74.4708,1089.78,404.1447,0.0,74.4708,0.0,0.0,0.0,0.0,404.1447,350.0
84,RegionA,453.03749955000006,72.8819,1059.81,380.15559955,0.0,72.8819,0.0,0.0,0.0,0.0,380.15559955,350.0
85,RegionA,416.39850045,68.5015,1012.13,347.89700045000006,0.0,68.5015,0.0,0.0,0.0,0.0,347.89700045000006,350.0
86,RegionA,374.0661,61.5357,950.0,312.5304,0.0,61.5357,0.0,0.0,0.0,0.0,312.5304,350.0
87,RegionA,348.57,56.2895,877.65,292.2805,0.0,56.2895,0.0,0.0,0.0,0.0,292.2805,350.0
88,RegionA,321.33104955000005,48.6635,800.0,272.66754955000005,0.0,48.6635,-0.0,0.0,0.0,0.0,272.66754955000005,350.0
89,RegionA,290.04750045000003,42.8382,722.35,147.20930045000003,0.0,42.8382,0.0,0.0,100.0,0.0,147.20930045000003,241.30434782608697
90,RegionA,293.66099955000004,41.5293,650.0,152.13169955000004,0.0,41.5293,0.0,0.0,100.0,0.0,152.13169955000004,132.60869565217394
91,RegionA,266.85720045,38.5705,587.87,138.48670044999994,0.0,38.5705,0.0,0.0,89.80000000000003,0.0,138.48670044999994,35.0
92,RegionA,302.9517,40.7155,540.19,262.2362,0.0,40.7155,0.0,0.0,0.0,0.0,262.2362,35.0
93,RegionA,328.63140000000004,44.2163,510.22,284.41510000000005,0.0,44.2163,0.0,0.0,0.0,0.0,284.41510000000005,35.0
94,RegionA,352.215,101.4778,500.0,250.7372,0.0,101.4778,0.0,0.0,-0.0,0.0,250.7372,35.0
95,RegionA,438.26175045,109.0382,510.22,329.22355045,0.0,109.0382,0.0,0.0,0.0,0.0,329.22355045,35.0
96,RegionA,455.64210045,110.8754,540.19,344.76670045000003,0.0,110.8754,0.0,0.0,0.0,0.0,344.76670045000003,35.0
97,RegionA,530.43659955,120.2471,587.87,410.18949955,0.0,120.2471,-0.0,0.0,0.0,0.0,410.18949955,35.0
98,RegionA,500.60744955,61.8727,650.0,438.73474955,0.0,61.8727,0.0,0.0,0.0,0.0,438.73474955,35.0
99,RegionA,528.138,65.3184,722.35,533.543626519355,0.0,0.0,65.3184,5.4056265193549535,0.0,0.0,533.543626519355,100.7733446630001
100,RegionA,531.4207495500001,65.3184,800.0,550.0,0.0,0.0,65.3184,18.579250449999904,0.0,0.0,550.0,178.79815958150002
101,RegionA,531.23039955,65.3184,877.65,550.0,0.0,0.0,65.3184,18.769600449999984,0.0,0.0,550.0,257.0
102,RegionA,491.94000045000007,65.3184,950.0,526.6216004500001,0.0,0.0,65.3184,34.6816,0.0,0.0,526.6216004500001,350.0
103,RegionA,491.92154955,65.3184,1012.13,426.60314955,0.0,65.3184,0.0,0.0,0.0,0.0,426.60314955,350.0
104,RegionA,492.426,65.3184,1059.81,427.1076000000001,0.0,65.3184,0.0,0.0,0.0,0.0,427.1076000000001,350.0
105,RegionA,490.24439955,69.5448,1089.78,420.69959955,0.0,69.5448,0.0,0.0,0.0,0.0,420.69959955,350.0
106,RegionA,503.3218495500001,73.4832,1100.0,429.83864955000007,0.0,73.4832,0.0,0.0,0.0,0.0,429.83864955000007,350.0
107,RegionA,519.40395045,74.9302,1089.78,444.47375045,0.0,74.9302,0.0,0.0,0.0,0.0,444.47375045,350.0
108,RegionA,463.1940000000001,69.0311,1059.81,394.1629000000001,0.0,69.0311,0.0,0.0,0.0,0.0,394.1629000000001,350.0
109,RegionA,440.21700045,67.6668,1012.13,372.55020045,0.0,67.6668,0.0,0.0,0.0,0.0,372.55020045,350.0
110,RegionA,380.77425000000005,59.4398,950.0,321.33445000000006,0.0,59.4398,0.0,0.0,0.0,0.0,321.33445000000006,350.0
111,RegionA,369.68669955,56.3623,877.65,313.32439955,0.0,56.3623,0.0,0.0,0.0,0.0,313.32439955,350.0
112,RegionA,309.68550045,46.5666,800.0,263.11890045,0.0,46.5666,-0.0,0.0,0.0,0.0,263.11890045,350.0
113,RegionA,301.54949955,43.7724,722.35,157.77709955,0.0,43.7724,0.0,0.0,100.0,0.0,157.77709955,241.30434782608697
114,RegionA,304.48124955000003,42.7467,650.0,161.73454955000005,0.0,42.7467,0.0,0.0,100.0,0.0,161.73454955000005,132.60869565217394
115,RegionA,332.451,43.8346,587.87,198.8164,0.0,43.8346,0.0,0.0,89.80000000000003,0.0,198.8164,35.0
116,RegionA,282.99015045,35.1702,540.19,247.81995045,0.0,35.1702,0.0,0.0,0.0,0.0,247.81995045,35.0
117,RegionA,329.373,40.1274,510.22,289.2456,0.0,40.1274,0.0,0.0,0.0,0.0,289.2456,35.0
118,RegionA,394.5757500000001,104.0966,500.0,290.4791500000001,0.0,104.0966,0.0,0.0,-0.0,0.0,290.4791500000001,35.0
119,RegionA,421.36649955,110.8444,510.22,310.52209955,0.0,110.8444,0.0,0.0,-0.0,0.0,310.52209955,35.0
120,RegionA,415.0035000000001,110.8916,540.19,342.8215774193549,0.0,72.18192258064516,38.70967741935484,0.0,0.0,0.0,342.8215774193549,71.0
121,RegionA,484.52130045000007,119.0483,587.87,465.4730004500001,0.0,19.0483,100.0,0.0,0.0,0.0,465.4730004500001,164.0
122,RegionA,509.7343495500001,65.3184,650.0,544.41594955,0.0,0.0,65.3184,34.6816,0.0,0.0,544.41594955,257.0
123,RegionA,511.3745995500001,65.3184,722.35,546.0561995500001,0.0,0.0,65.3184,34.6816,0.0,0.0,546.0561995500001,350.0
124,RegionA,516.8992504500001,65.3184,800.0,451.58085045000007,0.0,65.3184,0.0,0.0,0.0,0.0,451.58085045000007,350.0
125,RegionA,525.2868,65.3184,877.65,459.9684,0.0,65.3184,0.0,0.0,0.0,0.0,459.9684,350.0
126,RegionA,523.4040004500001,65.3184,950.0,458.0856004500001,0.0,65.3184,0.0,0.0,0.0,0.0,458.0856004500001,350.0
127,RegionA,527.0417995500001,65.3184,1012.13,461.72339955000007,0.0,65.3184,0.0,0.0,0.0,0.0,461.72339955000007,350.0
128,RegionA,532.3302,65.3184,1059.81,467.0118,0.0,65.3184,0.0,0.0,0.0,0.0,467.0118,350.0
129,RegionA,534.7782000000001,69.5448,1089.78,465.2334000000001,0.0,69.5448,0.0,0.0,0.0,0.0,465.2334000000001,350.0
130,RegionA,535.455,73.2426,1100.0,462.21240000000006,0.0,73.2426,0.0,0.0,0.0,0.0,462.21240000000006,350.0
131,RegionA,535.85550045,76.4782,1089.78,459.37730045,0.0,76.4782,0.0,0.0,0.0,0.0,459.37730045,350.0
132,RegionA,481.26959955000007,71.3447,1059.81,409.9248995500001,0.0,71.3447,0.0,0.0,0.0,0.0,409.9248995500001,350.0
133,RegionA,463.18005045000007,69.8874,1012.13,393.29265045000005,0.0,69.8874,0.0,0.0,0.0,0.0,393.29265045000005,350.0
134,RegionA,415.48229955,62.9791,950.0,352.50319955,0.0,62.9791,0.0,0.0,0.0,0.0,352.50319955,350.0
135,RegionA,381.17250000000007,57.1724,877.65,324.0001000000001,0.0,57.1724,0.0,0.0,0.0,0.0,324.0001000000001,350.0
136,RegionA,292.21649955000004,44.6747,800.0,247.54179955000004,0.0,44.6747,0.0,0.0,-0.0,0.0,247.54179955000004,350.0
137,RegionA,288.96750045000005,43.4101,722.35,245.55740045000005,0.0,43.4101,0.0,0.0,0.0,0.0,245.55740045000005,350.0
138,RegionA,279.63899955,41.6259,650.0,238.01309955,0.0,41.6259,0.0,0.0,0.0,0.0,238.01309955,350.0
139,RegionA,269.72729955,38.9723,587.87,140.95499954999997,0.0,38.9723,0.0,0.0,89.80000000000003,0.0,140.95499954999997,252.3913043478261
140,RegionA,256.39919955,36.8809,540.19,119.51829955,0.0,36.8809,0.0,0.0,100.0,0.0,119.51829955,143.69565217391303
141,RegionA,342.37890045,44.226,510.22,198.15290045,0.0,44.226,0.0,0.0,100.0,0.0,198.15290045,35.0
142,RegionA,386.12700045,102.882,500.0,283.24500045,0.0,102.882,0.0,0.0,0.0,0.0,283.24500045,35.0
143,RegionA,430.26299955,107.9718,510.22,322.29119955,0.0,107.9718,0.0,0.0,-0.0,0.0,322.29119955,35.0
144,RegionA,456.5673,111.3744,540.19,445.1929,0.0,11.374400000000009,100.0,0.0,0.0,0.0,445.1929,128.0
145,RegionA,475.26975045000006,113.4366,587.87,461.83315045000006,0.0,13.4366,100.0,0.0,0.0,0.0,461.83315045000006,221.0
146,RegionA,530.3160000000001,65.3184,650.0,550.0,0.0,0.0,65.3184,19.683999999999852,0.0,0.0,550.0,300.0522319999999
147,RegionA,534.4852504500001,65.3184,722.35,522.874127869355,0.0,11.611122580645045,53.70727741935495,0.0,0.0,0.0,522.874127869355,350.0
148,RegionA,499.7115,65.3184,800.0,434.3931,0.0,65.3184,-0.0,0.0,0.0,0.0,434.3931,350.0
149,RegionA,503.415,65.3184,877.65,438.0966,0.0,65.3184,0.0,0.0,0.0,0.0,438.0966,350.0
150,RegionA,471.54149955,65.3184,950.0,406.22309955,0.0,65.3184,0.0,0.0,0.0,0.0,406.22309955,350.0
151,RegionA,495.03240045000007,65.3184,1012.13,429.71400045000007,0.0,65.3184,0.0,0.0,0.0,0.0,429.71400045000007,350.0
152,RegionA,492.13575,65.3184,1059.81,426.81735,0.0,65.3184,0.0,0.0,0.0,0.0,426.81735,350.0
153,RegionA,491.4899995500001,69.5448,1089.78,421.94519955,0.0,69.5448,0.0,0.0,0.0,0.0,421.94519955,350.0
154,RegionA,490.32000045,73.4832,1100.0,416.83680045,0.0,73.4832,0.0,0.0,0.0,0.0,416.83680045,350.0
155,RegionA,453.843,71.5578,1089.78,382.2852,0.0,71.5578,0.0,0.0,0.0,0.0,382.2852,350.0
156,RegionA,398.17890045,63.0361,1059.81,335.14280045,0.0,63.0361,0.0,0.0,0.0,0.0,335.14280045,350.0
157,RegionA,406.20329955,67.9774,1012.13,338.22589955,0.0,67.9774,0.0,0.0,0.0,0.0,338.22589955,350.0
158,RegionA,403.5955504500001,65.2903,950.0,338.3052504500001,0.0,65.2903,0.0,0.0,0.0,0.0,338.3052504500001,350.0
159,RegionA,360.909,58.4897,877.65,302.4193,0.0,58.4897,0.0,0.0,0.0,0.0,302.4193,350.0
160,RegionA,355.80599955,56.5918,800.0,299.21419955000005,0.0,56.5918,0.0,0.0,-0.0,0.0,299.21419955000005,350.0
161,RegionA,280.071,44.7465,722.35,235.3245,0.0,44.7465,0.0,0.0,0.0,0.0,235.3245,350.0
162,RegionA,310.1355,46.6104,650.0,263.52509999999995,0.0,46.6104,0.0,0.0,0.0,0.0,263.52509999999995,350.0
163,RegionA,242.15084955,36.4886,587.87,115.86224955,0.0,36.4886,0.0,0.0,89.80000000000003,0.0,115.86224955,252.3913043478261
164,RegionA,271.45080045,37.8286,540.19,133.62220044999998,0.0,37.8286,0.0,0.0,100.0,0.0,133.62220044999998,143.69565217391303
165,RegionA,257.24925,35.9883,510.22,121.26095,0.0,35.9883,0.0,0.0,100.0,0.0,121.26095,35.0
166,RegionA,362.18879955000006,103.0646,500.0,259.12419955000007,0.0,103.0646,0.0,0.0,0.0,0.0,259.12419955000007,35.0
167,RegionA,419.3712,108.5221,510.22,310.8491,0.0,108.5221,0.0,0.0,-0.0,0.0,310.8491,35.0
168,RegionA,407.90610045000005,108.9573,540.19,398.94880045,0.0,8.957300000000004,100.0,0.0,0.0,0.0,398.94880045,128.0
169,RegionA,487.35449955,118.6061,587.87,468.74839955,0.0,18.6061,100.0,0.0,0.0,0.0,468.74839955,221.0
170,RegionA,498.5878504500001,65.3184,650.0,533.26945045,0.0,0.0,65.3184,34.6816,0.0,0.0,533.26945045,314.0
171,RegionA,505.6132500000001,65.3184,722.35,479.0045274193549,0.0,26.60872258064516,38.70967741935484,0.0,0.0,0.0,479.0045274193549,350.0
172,RegionA,505.7257495500001,65.3184,800.0,440.4073495500001,0.0,65.3184,-0.0,0.0,0.0,0.0,440.4073495500001,350.0
173,RegionA,508.86585045,65.3184,877.65,443.54745045,0.0,65.3184,0.0,0.0,0.0,0.0,443.54745045,350.0
174,RegionA,518.39955,65.3184,950.0,453.08115,0.0,65.3184,0.0,0.0,0.0,0.0,453.08115,350.0
175,RegionA,483.74820045,65.3184,1012.13,418.42980045,0.0,65.3184,0.0,0.0,0.0,0.0,418.42980045,350.0
176,RegionA,493.15679955,65.3184,1059.81,427.83839955,0.0,65.3184,0.0,0.0,0.0,0.0,427.83839955,350.0
177,RegionA,492.7806000000001,69.5448,1089.78,423.2358,0.0,69.5448,0.0,0.0,0.0,0.0,423.2358,350.0
178,RegionA,493.78319955,73.4832,1100.0,420.29999955,0.0,73.4832,0.0,0.0,0.0,0.0,420.29999955,350.0
179,RegionA,495.1233,75.6737,1089.78,419.4496,0.0,75.6737,0.0,0.0,0.0,0.0,419.4496,350.0
180,RegionA,427.29255,67.2476,1059.81,360.04495,0.0,67.2476,0.0,0.0,0.0,0.0,360.04495,350.0
181,RegionA,431.0145,67.2234,1012.13,363.7911,0.0,67.2234,0.0,0.0,0.0,0.0,363.7911,350.0
182,RegionA,411.54974955000006,64.4132,950.0,347.13654955000004,0.0,64.4132,0.0,0.0,0.0,0.0,347.13654955000004,350.0
183,RegionA,377.2966495500001,60.1347,877.65,317.1619495500001,0.0,60.1347,0.0,0.0,0.0,0.0,317.1619495500001,350.0
184,RegionA,273.2508,47.0179,800.0,226.23290000000003,0.0,47.0179,0.0,0.0,-0.0,0.0,226.23290000000003,350.0
185,RegionA,272.65860045000005,44.3176,722.35,228.34100045000005,0.0,44.3176,0.0,0.0,0.0,0.0,228.34100045000005,350.0
186,RegionA,282.89294955,42.5353,650.0,240.35764955,0.0,42.5353,0.0,0.0,0.0,0.0,240.35764955,350.0
187,RegionA,311.85450000000003,41.0766,587.87,180.97790000000003,0.0,41.0766,0.0,0.0,89.80000000000003,0.0,180.97790000000003,252.3913043478261
188,RegionA,321.20729955,40.1015,540.19,181.10579955000003,0.0,40.1015,0.0,0.0,100.0,0.0,181.10579955000003,143.69565217391303
189,RegionA,347.27174955000004,43.0693,510.22,204.20244955000004,0.0,43.0693,0.0,0.0,100.0,0.0,204.20244955000004,35.0
190,RegionA,348.00975,99.8227,500.0,248.18705,0.0,99.8227,0.0,0.0,0.0,0.0,248.18705,35.0
191,RegionA,388.16999955,105.3917,510.22,282.77829955,0.0,105.3917,0.0,0.0,-0.0,0.0,282.77829955,35.0
192,RegionA,425.5065,110.2663,540.19,415.2402,0.0,10.2663,100.0,0.0,0.0,0.0,415.2402,128.0
193,RegionA,466.173,115.0631,587.87,451.1099,0.0,15.063099999999991,100.0,0.0,0.0,0.0,451.1099,221.0
194,RegionA,514.01925,64.9766,650.0,549.0426500000001,0.0,0.0,64.9766,35.023399999999995,0.0,0.0,549.0426500000001,314.0
195,RegionA,517.6080004500001,65.3184,722.35,490.9992778693549,0.0,26.60872258064516,38.70967741935484,0.0,0.0,0.0,490.9992778693549,350.0
196,RegionA,529.7611504500001,65.3184,800.0,464.44275045000006,0.0,65.3184,-0.0,0.0,0.0,0.0,464.44275045000006,350.0
197,RegionA,534.26699955,65.3184,877.65,468.94859955,0.0,65.3184,0.0,0.0,0.0,0.0,468.94859955,350.0
198,RegionA,539.62199955,65.3184,950.0,474.30359955000006,0.0,65.3184,0.0,0.0,0.0,0.0,474.30359955000006,350.0
199,RegionA,540.46440045,65.3184,1012.13,475.14600045,0.0,65.3184,-0.0,0.0,0.0,0.0,475.14600045,350.0
200,RegionA,542.457,65.3184,1059.81,477.1386,0.0,65.3184,0.0,0.0,0.0,0.0,477.1386,350.0
201,RegionA,541.107,69.5448,1089.78,471.5622,0.0,69.5448,-0.0,0.0,0.0,0.0,471.5622,350.0
202,RegionA,501.64650000000006,72.7615,1100.0,428.8850000000001,0.0,72.7615,0.0,0.0,0.0,0.0,428.8850000000001,350.0
203,RegionA,441.63359955,70.4369,1089.78,371.19669955000006,0.0,70.4369,0.0,0.0,0.0,0.0,371.19669955000006,350.0
204,RegionA,448.4069995500001,74.4625,1059.81,373.9444995500001,0.0,74.4625,0.0,0.0,0.0,0.0,373.9444995500001,350.0
205,RegionA,387.35370000000006,64.2277,1012.13,323.1260000000001,0.0,64.2277,0.0,0.0,0.0,0.0,323.1260000000001,350.0
206,RegionA,395.3232,61.8613,950.0,333.4619,0.0,61.8613,0.0,0.0,0.0,0.0,333.4619,350.0
