Hour,Region,TotalLoad_MW,AvailableRE_MW,AvailableRE_Raw_MW,GridPurchase_MW,GridSell_MW,UsedRE_MW,RE_Charge_MW,GridCharge_MW,Discharge_MW,Curtailment_MW,NetImport_MW,SOC_MWh
36,RegionA,425.2284,67.7639,1059.81,357.46450000000004,0.0,67.7639,0.0,0.0,-0.0,0.0,357.46450000000004,350.0
37,RegionA,387.73845045,65.4163,1012.13,322.32215045,0.0,65.4163,0.0,0.0,-0.0,0.0,322.32215045,350.0
38,RegionA,375.1704,63.3631,950.0,311.80730000000005,0.0,63.3631,0.0,0.0,0.0,0.0,311.80730000000005,350.0
39,RegionA,360.92880045,59.7596,877.65,301.16920045000006,0.0,59.7596,0.0,0.0,0.0,0.0,301.16920045000006,350.0
40,RegionA,352.42199955,54.7728,800.0,297.64919955,0.0,54.7728,0.0,0.0,-0.0,0.0,297.64919955,350.0
41,RegionA,313.27650045,46.4451,722.35,266.83140045000005,0.0,46.4451,0.0,0.0,-0.0,0.0,266.83140045000005,350.0
42,RegionA,270.56790045,39.1491,650.0,231.41880045,0.0,39.1491,0.0,0.0,0.0,0.0,231.41880045,350.0
43,RegionA,272.41515,37.9875,587.87,144.62764999999996,0.0,37.9875,0.0,0.0,89.80000000000003,0.0,144.62764999999996,252.3913043478261
44,RegionA,305.11080000000004,41.5611,540.19,163.54970000000003,0.0,41.5611,0.0,0.0,100.0,0.0,163.54970000000003,143.69565217391303
45,RegionA,289.45440045,39.3417,510.22,150.11270044999998,0.0,39.3417,0.0,0.0,100.0,0.0,150.11270044999998,35.0
46,RegionA,366.63614955,104.0268,500.0,262.60934955000005,0.0,104.0268,0.0,0.0,0.0,0.0,262.60934955000005,35.0
47,RegionA,382.6656,107.9804,510.22,274.6852,0.0,107.9804,-0.0,0.0,0.0,0.0,274.6852,35.0
48,RegionA,404.53245045,111.6449,540.19,292.88755045,0.0,111.6449,0.0,0.0,0.0,0.0,292.88755045,35.0
49,RegionA,477.16650045,118.6482,587.87,358.51830045,0.0,118.6482,0.0,0.0,0.0,0.0,358.51830045,35.0
50,RegionA,496.2006,65.3184,650.0,430.8822,0.0,65.3184,0.0,0.0,0.0,0.0,430.8822,35.0
51,RegionA,498.10815,65.3184,722.35,471.4994274193549,0.0,26.60872258064516,38.70967741935484,0.0,0.0,0.0,471.4994274193549,71.0
52,RegionA,495.4752004500001,65.3184,800.0,530.15680045,0.0,0.0,65.3184,34.6816,0.0,0.0,530.15680045,164.0
53,RegionA,493.5870000000001,65.3184,877.65,528.2686000000001,0.0,0.0,65.3184,34.6816,0.0,0.0,528.2686000000001,257.0
54,RegionA,490.65389955000006,65.3184,950.0,525.3354995500001,0.0,0.0,65.3184,34.6816,0.0,0.0,525.3354995500001,350.0
55,RegionA,518.49540045,65.3184,1012.13,453.17700045,0.0,65.3184,0.0,0.0,-0.0,0.0,453.17700045,350.0
56,RegionA,534.2058000000001,65.3184,1059.81,468.88740000000007,0.0,65.3184,0.0,0.0,0.0,0.0,468.88740000000007,350.0
57,RegionA,533.03265,69.5448,1089.78,463.48785,0.0,69.5448,0.0,0.0,0.0,0.0,463.48785,350.0
58,RegionA,531.5517000000001,73.4832,1100.0,458.0685000000001,0.0,73.4832,0.0,0.0,0.0,0.0,458.0685000000001,350.0
59,RegionA,480.29310045000005,68.8774,1089.78,411.41570045,0.0,68.8774,0.0,0.0,0.0,0.0,411.41570045,350.0
60,RegionA,462.13649955,68.5029,1059.81,393.63359955,0.0,68.5029,0.0,0.0,0.0,0.0,393.63359955,350.0
61,RegionA,457.98705045,69.31,1012.13,388.67705045,0.0,69.31,0.0,0.0,0.0,0.0,388.67705045,350.0
62,RegionA,416.12535,66.6146,950.0,349.51075000000003,0.0,66.6146,0.0,0.0,0.0,0.0,349.51075000000003,350.0
63,RegionA,386.6665504500001,61.7835,877.65,324.88305045000004,0.0,61.7835,0.0,0.0,0.0,0.0,324.88305045000004,350.0
64,RegionA,319.302,47.9859,800.0,271.3161,0.0,47.9859,-0.0,0.0,0.0,0.0,271.3161,350.0
65,RegionA,323.85240045,46.7063,722.35,177.14610045,0.0,46.7063,0.0,0.0,100.0,0.0,177.14610045,241.30434782608697
66,RegionA,282.81869955,41.4637,650.0,141.35499955,0.0,41.4637,0.0,0.0,100.0,0.0,141.35499955,132.60869565217394
67,RegionA,228.11220000000003,33.5806,587.87,104.7316,0.0,33.5806,0.0,0.0,89.80000000000003,0.0,104.7316,35.0
68,RegionA,308.86200045000004,40.9763,540.19,267.88570045000006,0.0,40.9763,0.0,0.0,0.0,0.0,267.88570045000006,35.0
69,RegionA,286.08525000000003,40.7187,510.22,245.36655,0.0,40.7187,0.0,0.0,0.0,0.0,245.36655,35.0
70,RegionA,307.11869955000003,98.0108,500.0,209.10789955000004,0.0,98.0108,0.0,0.0,0.0,0.0,209.10789955000004,35.0
71,RegionA,429.89220045,110.8672,510.22,319.02500045,0.0,110.8672,-0.0,0.0,0.0,0.0,319.02500045,35.0
72,RegionA,408.83760045,110.08,540.19,298.75760045000004,0.0,110.08,0.0,0.0,0.0,0.0,298.75760045000004,35.0
73,RegionA,488.0547,118.7794,587.87,369.2753,0.0,118.7794,0.0,0.0,0.0,0.0,369.2753,35.0
74,RegionA,501.46920045,65.3184,650.0,436.15080045,0.0,65.3184,0.0,0.0,0.0,0.0,436.15080045,35.0
75,RegionA,509.085,65.3184,722.35,487.19137741935486,0.0,21.893622580645165,43.42477741935483,0.0,0.0,0.0,487.19137741935486,75.385043
76,RegionA,520.0335,65.3184,800.0,550.0,0.0,0.0,65.3184,29.9665,0.0,0.0,550.0,164.0
77,RegionA,504.684,65.3184,877.65,539.3656000000001,0.0,0.0,65.3184,34.6816,0.0,0.0,539.3656000000001,257.0
78,RegionA,502.62750045,65.3184,950.0,537.30910045,0.0,0.0,65.3184,34.6816,0.0,0.0,537.30910045,350.0
79,RegionA,501.38369955,65.3184,1012.13,436.06529955,0.0,65.3184,0.0,0.0,-0.0,0.0,436.06529955,350.0
80,RegionA,514.75320045,65.3184,1059.81,449.43480045,0.0,65.3184,0.0,0.0,0.0,0.0,449.43480045,350.0
81,RegionA,523.41839955,69.5448,1089.78,453.87359955,0.0,69.5448,0.0,0.0,0.0,0.0,453.87359955,350.0
82,RegionA,504.95130000000006,73.4832,1100.0,431.4681000000001,0.0,73.4832,0.0,0.0,0.0,0.0,431.4681000000001,350.0
83,RegionA,477.9243,74.4708,1089.78,403.4535,0.0,74.4708,0.0,0.0,0.0,0.0,403.4535,350.0
84,RegionA,451.5686995500001,72.8819,1059.81,378.6867995500001,0.0,72.8819,0.0,0.0,0.0,0.0,378.6867995500001,350.0
85,RegionA,415.1097004500001,68.5015,1012.13,346.60820045,0.0,68.5015,0.0,0.0,0.0,0.0,346.60820045,350.0
86,RegionA,372.1275,61.5357,950.0,310.5918,0.0,61.5357,0.0,0.0,0.0,0.0,310.5918,350.0
87,RegionA,346.5504,56.2895,877.65,290.26090000000005,0.0,56.2895,0.0,0.0,0.0,0.0,290.26090000000005,350.0
88,RegionA,319.34024955000007,48.6635,800.0,270.67674955000007,0.0,48.6635,-0.0,0.0,0.0,0.0,270.67674955000007,350.0
89,RegionA,288.50670045,42.8382,722.35,145.66850044999998,0.0,42.8382,0.0,0.0,100.0,0.0,145.66850044999998,241.30434782608697
90,RegionA,292.33619955,41.5293,650.0,150.80689955,0.0,41.5293,0.0,0.0,100.0,0.0,150.80689955,132.60869565217394
91,RegionA,265.13820045,38.5705,587.87,136.76770044999995,0.0,38.5705,0.0,0.0,89.80000000000003,0.0,136.76770044999995,35.0
92,RegionA,301.7547,40.7155,540.19,261.0392,0.0,40.7155,0.0,0.0,0.0,0.0,261.0392,35.0
93,RegionA,327.72060000000005,44.2163,510.22,283.50430000000006,0.0,44.2163,0.0,0.0,0.0,0.0,283.50430000000006,35.0
94,RegionA,350.17920000000004,101.4778,500.0,248.70140000000004,0.0,101.4778,0.0,0.0,0.0,0.0,248.70140000000004,35.0
95,RegionA,436.74615045,109.0382,510.22,327.70795045,0.0,109.0382,-0.0,0.0,0.0,0.0,327.70795045,35.0
96,RegionA,453.37410045000007,110.8754,540.19,342.49870045000006,0.0,110.8754,0.0,0.0,0.0,0.0,342.49870045000006,35.0
97,RegionA,526.4045995500001,120.2471,587.87,406.15749955000007,0.0,120.2471,0.0,0.0,0.0,0.0,406.15749955000007,35.0
98,RegionA,497.16224955,61.8727,650.0,435.28954955,0.0,61.8727,0.0,0.0,0.0,0.0,435.28954955,35.0
99,RegionA,525.6306000000001,65.3184,722.35,527.124826519355,0.0,0.0,65.3184,1.494226519354882,0.0,0.0,527.124826519355,97.13574266300004
100,RegionA,529.4299495500001,65.3184,800.0,550.0,0.0,0.0,65.3184,20.57005044999994,0.0,0.0,550.0,177.0120015815
101,RegionA,529.30979955,65.3184,877.65,550.0,0.0,0.0,65.3184,20.69020045000002,0.0,0.0,550.0,257.0
102,RegionA,490.56660045000007,65.3184,950.0,525.24820045,0.0,0.0,65.3184,34.6816,0.0,0.0,525.24820045,350.0
103,RegionA,491.02514955,65.3184,1012.13,425.70674955,0.0,65.3184,0.0,0.0,0.0,0.0,425.70674955,350.0
104,RegionA,491.9292,65.3184,1059.81,426.6108,0.0,65.3184,0.0,0.0,0.0,0.0,426.6108,350.0
105,RegionA,489.75479955,69.5448,1089.78,420.20999955,0.0,69.5448,0.0,0.0,0.0,0.0,420.20999955,350.0
106,RegionA,502.58384955,73.4832,1100.0,429.10064955,0.0,73.4832,0.0,0.0,0.0,0.0,429.10064955,350.0
107,RegionA,518.42115045,74.9302,1089.78,443.49095045,0.0,74.9302,0.0,0.0,0.0,0.0,443.49095045,350.0
108,RegionA,462.5748,69.0311,1059.81,393.54370000000006,0.0,69.0311,0.0,0.0,0.0,0.0,393.54370000000006,350.0
109,RegionA,439.39620045,67.6668,1012.13,371.72940045,0.0,67.6668,0.0,0.0,0.0,0.0,371.72940045,350.0
110,RegionA,379.47825000000006,59.4398,950.0,320.03845000000007,0.0,59.4398,0.0,0.0,0.0,0.0,320.03845000000007,350.0
111,RegionA,368.40869955,56.3623,877.65,312.04639955,0.0,56.3623,0.0,0.0,0.0,0.0,312.04639955,350.0
112,RegionA,308.56770045,46.5666,800.0,262.00110045,0.0,46.5666,-0.0,0.0,0.0,0.0,262.00110045,350.0
113,RegionA,300.40109955,43.7724,722.35,156.62869955000002,0.0,43.7724,0.0,0.0,100.0,0.0,156.62869955000002,241.30434782608697
114,RegionA,302.97824955000004,42.7467,650.0,160.23154955000007,0.0,42.7467,0.0,0.0,100.0,0.0,160.23154955000007,132.60869565217394
115,RegionA,331.15500000000003,43.8346,587.87,197.5204,0.0,43.8346,0.0,0.0,89.80000000000003,0.0,197.5204,35.0
116,RegionA,281.28555045,35.1702,540.19,246.11535045,0.0,35.1702,0.0,0.0,0.0,0.0,246.11535045,35.0
117,RegionA,328.59540000000004,40.1274,510.22,288.468,0.0,40.1274,0.0,0.0,0.0,0.0,288.468,35.0
118,RegionA,394.09875000000005,104.0966,500.0,290.00215000000003,0.0,104.0966,0.0,0.0,0.0,0.0,290.00215000000003,35.0
119,RegionA,420.29189955,110.8444,510.22,309.44749955000003,0.0,110.8444,-0.0,0.0,0.0,0.0,309.44749955000003,35.0
120,RegionA,413.9991,110.8916,540.19,341.81717741935483,0.0,72.18192258064516,38.70967741935484,0.0,0.0,0.0,341.81717741935483,71.0
121,RegionA,483.76530045,119.0483,587.87,464.71700045000006,0.0,19.0483,100.0,0.0,0.0,0.0,464.71700045000006,164.0
122,RegionA,508.49414955,65.3184,650.0,543.1757495500001,0.0,0.0,65.3184,34.6816,0.0,0.0,543.1757495500001,257.0
123,RegionA,510.37739955000006,65.3184,722.35,545.0589995500001,0.0,0.0,65.3184,34.6816,0.0,0.0,545.0589995500001,350.0
124,RegionA,514.91925045,65.3184,800.0,449.60085045000005,0.0,65.3184,0.0,0.0,0.0,0.0,449.60085045000005,350.0
125,RegionA,523.6326,65.3184,877.65,458.3142,0.0,65.3184,0.0,0.0,0.0,0.0,458.3142,350.0
126,RegionA,522.00000045,65.3184,950.0,456.68160045,0.0,65.3184,0.0,0.0,0.0,0.0,456.68160045,350.0
127,RegionA,525.40019955,65.3184,1012.13,460.08179955,0.0,65.3184,-0.0,0.0,0.0,0.0,460.08179955,350.0
128,RegionA,529.9182,65.3184,1059.81,464.5998,0.0,65.3184,0.0,0.0,0.0,0.0,464.5998,350.0
129,RegionA,532.8774,69.5448,1089.78,463.3326,0.0,69.5448,-0.0,0.0,0.0,0.0,463.3326,350.0
130,RegionA,533.3256,73.2426,1100.0,460.083,0.0,73.2426,0.0,0.0,0.0,0.0,460.083,350.0
131,RegionA,532.0143004500001,76.4782,1089.78,455.5361004500001,0.0,76.4782,0.0,0.0,0.0,0.0,455.5361004500001,350.0
132,RegionA,478.3607995500001,71.3447,1059.81,407.0160995500001,0.0,71.3447,0.0,0.0,0.0,0.0,407.0160995500001,350.0
133,RegionA,461.6212504500001,69.8874,1012.13,391.73385045,0.0,69.8874,0.0,0.0,0.0,0.0,391.73385045,350.0
134,RegionA,414.14669955,62.9791,950.0,351.16759955,0.0,62.9791,0.0,0.0,0.0,0.0,351.16759955,350.0
135,RegionA,378.8397000000001,57.1724,877.65,321.66730000000007,0.0,57.1724,0.0,0.0,0.0,0.0,321.66730000000007,350.0
136,RegionA,289.90349955000005,44.6747,800.0,245.22879955000005,0.0,44.6747,0.0,0.0,0.0,0.0,245.22879955000005,350.0
137,RegionA,286.69230045,43.4101,722.35,243.28220045,0.0,43.4101,0.0,0.0,0.0,0.0,243.28220045,350.0
138,RegionA,278.11799955,41.6259,650.0,236.49209955,0.0,41.6259,0.0,0.0,0.0,0.0,236.49209955,350.0
139,RegionA,268.81649955,38.9723,587.87,140.04419954999997,0.0,38.9723,0.0,0.0,89.80000000000003,0.0,140.04419954999997,252.3913043478261
140,RegionA,255.53519955,36.8809,540.19,118.65429955000002,0.0,36.8809,0.0,0.0,100.0,0.0,118.65429955000002,143.69565217391303
141,RegionA,341.76690045,44.226,510.22,197.54090045,0.0,44.226,0.0,0.0,100.0,0.0,197.54090045,35.0
142,RegionA,386.11980045,102.882,500.0,283.23780045,0.0,102.882,-0.0,0.0,0.0,0.0,283.23780045,35.0
143,RegionA,429.47999955,107.9718,510.22,321.50819955,0.0,107.9718,0.0,0.0,0.0,0.0,321.50819955,35.0
144,RegionA,454.9473,111.3744,540.19,443.5729,0.0,11.374400000000009,100.0,0.0,0.0,0.0,443.5729,128.0
145,RegionA,473.69295045,113.4366,587.87,460.25635045,0.0,13.4366,100.0,0.0,0.0,0.0,460.25635045,221.0
146,RegionA,529.1082,65.3184,650.0,550.0,0.0,0.0,65.3184,20.89179999999999,0.0,0.0,550.0,301.175486
147,RegionA,532.62585045,65.3184,722.35,519.8069278693549,0.0,12.818922580645136,52.49947741935486,0.0,0.0,0.0,519.8069278693549,350.0
148,RegionA,498.3903,65.3184,800.0,433.0719,0.0,65.3184,-0.0,0.0,0.0,0.0,433.0719,350.0
149,RegionA,501.2496,65.3184,877.65,435.9312000000001,0.0,65.3184,0.0,0.0,0.0,0.0,435.9312000000001,350.0
150,RegionA,470.38904955,65.3184,950.0,405.07064955,0.0,65.3184,0.0,0.0,0.0,0.0,405.07064955,350.0
151,RegionA,494.70840045000006,65.3184,1012.13,429.39000045000006,0.0,65.3184,-0.0,0.0,0.0,0.0,429.39000045000006,350.0
152,RegionA,491.59575,65.3184,1059.81,426.27735,0.0,65.3184,0.0,0.0,0.0,0.0,426.27735,350.0
153,RegionA,489.89789955,69.5448,1089.78,420.35309955,0.0,69.5448,-0.0,0.0,0.0,0.0,420.35309955,350.0
154,RegionA,488.73600045,73.4832,1100.0,415.25280045,0.0,73.4832,0.0,0.0,0.0,0.0,415.25280045,350.0
155,RegionA,452.3634,71.5578,1089.78,380.8056,0.0,71.5578,0.0,0.0,0.0,0.0,380.8056,350.0
156,RegionA,397.46790045,63.0361,1059.81,334.43180045,0.0,63.0361,0.0,0.0,0.0,0.0,334.43180045,350.0
157,RegionA,405.90089955,67.9774,1012.13,337.92349955000003,0.0,67.9774,0.0,0.0,0.0,0.0,337.92349955000003,350.0
158,RegionA,403.37955045,65.2903,950.0,338.08925045,0.0,65.2903,0.0,0.0,0.0,0.0,338.08925045,350.0
159,RegionA,360.6228,58.4897,877.65,302.1331,0.0,58.4897,0.0,0.0,0.0,0.0,302.1331,350.0
160,RegionA,355.35959955000004,56.5918,800.0,298.76779955000006,0.0,56.5918,0.0,0.0,0.0,0.0,298.76779955000006,350.0
161,RegionA,279.639,44.7465,722.35,234.8925,0.0,44.7465,0.0,0.0,0.0,0.0,234.8925,350.0
162,RegionA,309.4875,46.6104,650.0,262.87710000000004,0.0,46.6104,0.0,0.0,0.0,0.0,262.87710000000004,350.0
163,RegionA,241.66124955,36.4886,587.87,115.37264955,0.0,36.4886,0.0,0.0,89.80000000000003,0.0,115.37264955,252.3913043478261
164,RegionA,269.07480045,37.8286,540.19,131.24620045,0.0,37.8286,0.0,0.0,100.0,0.0,131.24620045,143.69565217391303
165,RegionA,253.75005,35.9883,510.22,117.76175,0.0,35.9883,0.0,0.0,100.0,0.0,117.76175,35.0
166,RegionA,359.79299955,103.0646,500.0,256.72839955,0.0,103.0646,-0.0,0.0,0.0,0.0,256.72839955,35.0
167,RegionA,417.6252,108.5221,510.22,309.10310000000004,0.0,108.5221,0.0,0.0,0.0,0.0,309.10310000000004,35.0
168,RegionA,406.78290045000006,108.9573,540.19,397.82560045,0.0,8.957300000000004,100.0,0.0,0.0,0.0,397.82560045,128.0
169,RegionA,486.70649955,118.6061,587.87,468.10039955,0.0,18.6061,100.0,0.0,0.0,0.0,468.10039955,221.0
170,RegionA,497.38275045000006,65.3184,650.0,532.0643504500001,0.0,0.0,65.3184,34.6816,0.0,0.0,532.0643504500001,314.0
171,RegionA,504.95805,65.3184,722.35,478.3493274193549,0.0,26.60872258064516,38.70967741935484,0.0,0.0,0.0,478.3493274193549,350.0
172,RegionA,505.14074955000007,65.3184,800.0,439.82234955000007,0.0,65.3184,-0.0,0.0,0.0,0.0,439.82234955000007,350.0
173,RegionA,508.43385045,65.3184,877.65,443.11545045,0.0,65.3184,0.0,0.0,0.0,0.0,443.11545045,350.0
174,RegionA,517.7533500000001,65.3184,950.0,452.4349500000001,0.0,65.3184,0.0,0.0,0.0,0.0,452.4349500000001,350.0
175,RegionA,483.30900045,65.3184,1012.13,417.99060045,0.0,65.3184,-0.0,0.0,0.0,0.0,417.99060045,350.0
176,RegionA,492.30359955,65.3184,1059.81,426.98519955,0.0,65.3184,0.0,0.0,0.0,0.0,426.98519955,350.0
177,RegionA,491.751,69.5448,1089.78,422.2062,0.0,69.5448,-0.0,0.0,0.0,0.0,422.2062,350.0
178,RegionA,492.70319955,73.4832,1100.0,419.21999955,0.0,73.4832,0.0,0.0,0.0,0.0,419.21999955,350.0
179,RegionA,494.1621,75.6737,1089.78,418.4884,0.0,75.6737,0.0,0.0,0.0,0.0,418.4884,350.0
180,RegionA,426.10455,67.2476,1059.81,358.85695,0.0,67.2476,0.0,0.0,0.0,0.0,358.85695,350.0
181,RegionA,429.2865000000001,67.2234,1012.13,362.0631000000001,0.0,67.2234,0.0,0.0,0.0,0.0,362.0631000000001,350.0
182,RegionA,410.06294955,64.4132,950.0,345.64974955,0.0,64.4132,0.0,0.0,0.0,0.0,345.64974955,350.0
183,RegionA,375.8836495500001,60.1347,877.65,315.7489495500001,0.0,60.1347,0.0,0.0,0.0,0.0,315.7489495500001,350.0
184,RegionA,271.8954,47.0179,800.0,224.8775,0.0,47.0179,0.0,0.0,0.0,0.0,224.8775,350.0
185,RegionA,270.79200045000005,44.3176,722.35,226.47440045000005,0.0,44.3176,0.0,0.0,0.0,0.0,226.47440045000005,350.0
186,RegionA,281.07854955000005,42.5353,650.0,238.54324955000004,0.0,42.5353,0.0,0.0,0.0,0.0,238.54324955000004,350.0
187,RegionA,310.9995,41.0766,587.87,180.12290000000002,0.0,41.0766,0.0,0.0,89.80000000000003,0.0,180.12290000000002,252.3913043478261
188,RegionA,320.88329955,40.1015,540.19,180.78179955,0.0,40.1015,0.0,0.0,100.0,0.0,180.78179955,143.69565217391303
189,RegionA,346.72634955000007,43.0693,510.22,203.65704955000007,0.0,43.0693,0.0,0.0,100.0,0.0,203.65704955000007,35.0
190,RegionA,347.14575,99.8227,500.0,247.32305,0.0,99.8227,-0.0,0.0,0.0,0.0,247.32305,35.0
191,RegionA,387.30599955,105.3917,510.22,281.91429955,0.0,105.3917,0.0,0.0,0.0,0.0,281.91429955,35.0
192,RegionA,424.3617,110.2663,540.19,414.0954,0.0,10.2663,100.0,0.0,0.0,0.0,414.0954,128.0
193,RegionA,464.80500000000006,115.0631,587.87,449.7419000000001,0.0,15.063099999999991,100.0,0.0,0.0,0.0,449.7419000000001,221.0
194,RegionA,512.8312500000001,64.9766,650.0,547.85465,0.0,0.0,64.9766,35.023399999999995,0.0,0.0,547.85465,314.0
195,RegionA,516.38400045,65.3184,722.35,489.77527786935485,0.0,26.60872258064516,38.70967741935484,0.0,0.0,0.0,489.77527786935485,350.0
196,RegionA,529.18875045,65.3184,800.0,463.8703504500001,0.0,65.3184,-0.0,0.0,0.0,0.0,463.8703504500001,350.0
197,RegionA,533.87819955,65.3184,877.65,468.55979955,0.0,65.3184,0.0,0.0,0.0,0.0,468.55979955,350.0
198,RegionA,539.3483995500001,65.3184,950.0,474.02999955000007,0.0,65.3184,0.0,0.0,0.0,0.0,474.02999955000007,350.0
199,RegionA,540.32760045,65.3184,1012.13,475.00920045,0.0,65.3184,0.0,0.0,-0.0,0.0,475.00920045,350.0
200,RegionA,541.3770000000001,65.3184,1059.81,476.05860000000007,0.0,65.3184,0.0,0.0,-0.0,0.0,476.05860000000007,350.0
201,RegionA,539.7732,69.5448,1089.78,470.2284,0.0,69.5448,0.0,0.0,-0.0,0.0,470.2284,350.0
202,RegionA,500.6745,72.7615,1100.0,427.913,0.0,72.7615,0.0,0.0,-0.0,0.0,427.913,350.0
203,RegionA,441.02519955,70.4369,1089.78,370.58829955,0.0,70.4369,0.0,0.0,-0.0,0.0,370.58829955,350.0
204,RegionA,447.43499955,74.4625,1059.81,372.97249955000007,0.0,74.4625,0.0,0.0,-0.0,0.0,372.97249955000007,350.0
205,RegionA,386.5509,64.2277,1012.13,322.32320000000004,0.0,64.2277,0.0,0.0,-0.0,0.0,322.32320000000004,350.0
206,RegionA,394.5672,61.8613,950.0,332.70590000000004,0.0,61.8613,-0.0,0.0,0.0,0.0,332.70590000000004,350.0
207,RegionA,410.0814,62.2607,877.65,347.82070000000004,0.0,62.2607,0.0,0.0,0.0,0.0,347.82070000000004,350.0
