Scenario,Scenario_CN,Hour,Region,FacilityLoad_MW,AvailableRenewable_MW,ElectricityPrice_CNY_per_MWh,SellPrice_CNY_per_MWh,CarbonIntensity_tCO2_per_MWh,GridPurchase_MW,GridSell_MW,NetGridImport_MW,ChargePower_MW,DischargePower_MW,SOC_MWh,Curtailment_MW,RenewableUsedTotal_MW,DirectRenewable_MW,RenewableCharge_MW,GridCharge_MW
balanced,多目标折中,51,RegionA,544.32,722.35,476.81,0.0,0.6805,0.0,0.0,0.0,0.0,0.0,157.5,178.02999999999997,544.32,544.32,0.0,0.0
balanced,多目标折中,52,RegionA,544.320000449955,800.0,476.76,0.0,0.6724,0.0,0.0,0.0,0.0,0.0,157.5,255.67999955004495,544.320000449955,544.320000449955,0.0,0.0
balanced,多目标折中,53,RegionA,544.32,877.65,476.7,0.0,0.6618,0.0,0.0,0.0,0.0,0.0,157.5,333.3299999999999,544.32,544.32,0.0,0.0
balanced,多目标折中,54,RegionA,544.319999550045,950.0,476.63,0.0,0.6496,0.0,0.0,0.0,0.0,0.0,157.5,405.68000044995495,544.319999550045,544.319999550045,0.0,0.0
balanced,多目标折中,55,RegionA,544.320000449955,1012.13,733.16,0.0,0.6364,0.0,0.0,0.0,0.0,0.0,157.5,467.80999955004495,544.320000449955,544.320000449955,0.0,0.0
balanced,多目标折中,56,RegionA,544.32,1059.81,733.03,0.0,0.6233,0.0,0.0,0.0,0.0,0.0,157.5,515.4899999999999,544.32,544.32,0.0,0.0
balanced,多目标折中,57,RegionA,544.32,1089.78,732.89,0.0,0.6109,0.0,0.0,0.0,0.0,0.0,157.5,545.4599999999999,544.32,544.32,0.0,0.0
balanced,多目标折中,58,RegionA,544.32,1100.0,732.74,0.0,0.6003,0.0,0.0,0.0,0.0,0.0,157.5,555.68,544.32,544.32,0.0,0.0
balanced,多目标折中,59,RegionA,487.7550004499551,1089.78,732.57,0.0,0.592,0.0,0.0,0.0,0.0,0.0,157.5,602.0249995500449,487.7550004499551,487.7550004499551,0.0,0.0
balanced,多目标折中,60,RegionA,469.25999955004505,1059.81,732.39,0.0,0.5866,0.0,0.0,0.0,0.0,0.0,157.5,590.550000449955,469.259999550045,469.259999550045,0.0,0.0
balanced,多目标折中,61,RegionA,465.23700044995496,1012.13,732.19,0.0,0.5845,0.0,0.0,0.0,0.0,0.0,157.5,546.892999550045,465.23700044995496,465.23700044995496,0.0,0.0
balanced,多目标折中,62,RegionA,444.09735000000006,950.0,731.99,0.0,0.5857,0.0,0.0,0.0,0.0,0.0,157.5,505.90264999999994,444.09735000000006,444.09735000000006,0.0,0.0
balanced,多目标折中,63,RegionA,414.7159504499551,877.65,731.77,0.0,0.5902,0.0,0.0,0.0,0.0,0.0,157.5,462.9340495500449,414.7159504499551,414.7159504499551,0.0,0.0
balanced,多目标折中,64,RegionA,328.71420000000006,800.0,731.55,0.0,0.5976,0.0,0.0,0.0,0.0,0.0,157.5,471.28579999999994,328.71420000000006,328.71420000000006,0.0,0.0
balanced,多目标折中,65,RegionA,330.75000044995505,722.35,1060.4,0.0,0.6073,0.0,0.0,0.0,0.0,0.0,157.5,391.59999955004497,330.75000044995505,330.75000044995505,0.0,0.0
balanced,多目标折中,66,RegionA,307.138499550045,650.0,1060.05,0.0,0.6188,0.0,0.0,0.0,0.0,0.0,157.5,342.861500449955,307.138499550045,307.138499550045,0.0,0.0
balanced,多目标折中,67,RegionA,262.8315,587.87,1059.68,0.0,0.631,0.0,0.0,0.0,0.0,0.0,157.5,325.0385,262.8315,262.8315,0.0,0.0
balanced,多目标折中,68,RegionA,341.469000449955,540.19,1059.29,0.0,0.6433,0.0,0.0,0.0,0.0,0.0,157.5,198.72099955004506,341.469000449955,341.469000449955,0.0,0.0
balanced,多目标折中,69,RegionA,339.3225,510.22,1058.9,0.0,0.6547,0.0,0.0,0.0,0.0,0.0,157.5,170.89750000000004,339.3225,339.3225,0.0,0.0
balanced,多目标折中,70,RegionA,359.950499550045,500.0,656.99,0.0,0.6644,0.0,0.0,0.0,0.0,0.0,157.5,140.04950044995502,359.950499550045,359.950499550045,0.0,0.0
balanced,多目标折中,71,RegionA,470.083500449955,510.22,656.73,0.0,0.6716,0.0,0.0,0.0,0.0,0.0,157.5,40.136499550045016,470.083500449955,470.083500449955,0.0,0.0
balanced,多目标折中,72,RegionA,459.00000044995505,540.19,474.12,0.0,0.676,0.0,0.0,0.0,0.0,0.0,157.5,81.189999550045,459.00000044995505,459.00000044995505,0.0,0.0
balanced,多目标折中,73,RegionA,531.495,587.87,473.92,0.0,0.677,0.0,0.0,0.0,0.0,0.0,157.5,56.375,531.495,531.495,0.0,0.0
balanced,多目标折中,74,RegionA,544.320000449955,650.0,473.72,0.0,0.6747,0.0,0.0,0.0,0.0,0.0,157.5,105.67999955004495,544.320000449955,544.320000449955,0.0,0.0
balanced,多目标折中,75,RegionA,544.32,722.35,473.51,0.0,0.6691,0.0,0.0,0.0,0.0,0.0,157.5,178.02999999999997,544.32,544.32,0.0,0.0
balanced,多目标折中,76,RegionA,544.32,800.0,473.31,0.0,0.6606,0.0,0.0,0.0,0.0,0.0,157.5,255.67999999999995,544.32,544.32,0.0,0.0
balanced,多目标折中,77,RegionA,544.32,877.65,473.1,0.0,0.6496,0.0,0.0,0.0,0.0,0.0,157.5,333.3299999999999,544.32,544.32,0.0,0.0
balanced,多目标折中,78,RegionA,544.320000449955,950.0,472.88,0.0,0.637,0.0,0.0,0.0,0.0,0.0,157.5,405.67999955004495,544.320000449955,544.320000449955,0.0,0.0
balanced,多目标折中,79,RegionA,544.319999550045,1012.13,727.18,0.0,0.6235,0.0,0.0,0.0,0.0,0.0,157.5,467.81000044995494,544.319999550045,544.319999550045,0.0,0.0
balanced,多目标折中,80,RegionA,544.320000449955,1059.81,726.85,0.0,0.6099,0.0,0.0,0.0,0.0,0.0,157.5,515.4899995500449,544.320000449955,544.320000449955,0.0,0.0
balanced,多目标折中,81,RegionA,544.319999550045,1089.78,726.51,0.0,0.5973,0.0,0.0,0.0,0.0,0.0,157.5,545.4600004499549,544.319999550045,544.319999550045,0.0,0.0
balanced,多目标折中,82,RegionA,544.32,1100.0,726.18,0.0,0.5863,0.0,0.0,0.0,0.0,0.0,157.5,555.68,544.32,544.32,0.0,0.0
balanced,多目标折中,83,RegionA,527.364,1089.78,725.84,0.0,0.5777,0.0,0.0,0.0,0.0,0.0,157.5,562.4159999999999,527.364,527.364,0.0,0.0
balanced,多目标折中,84,RegionA,499.25699955004507,1059.81,725.5,0.0,0.5721,0.0,0.0,0.0,0.0,0.0,157.5,560.5530004499549,499.25699955004507,499.25699955004507,0.0,0.0
balanced,多目标折中,85,RegionA,459.8100004499551,1012.13,725.16,0.0,0.5697,0.0,0.0,0.0,0.0,0.0,157.5,552.3199995500449,459.81000044995506,459.81000044995506,0.0,0.0
balanced,多目标折中,86,RegionA,410.238,950.0,724.82,0.0,0.5707,0.0,0.0,0.0,0.0,0.0,157.5,539.762,410.23800000000006,410.238,0.0,0.0
balanced,多目标折中,87,RegionA,377.838,877.65,724.48,0.0,0.575,0.0,0.0,0.0,0.0,0.0,157.5,499.81199999999995,377.838,377.838,0.0,0.0
balanced,多目标折中,88,RegionA,333.35549955004507,800.0,724.14,0.0,0.5822,0.0,0.0,0.0,0.0,0.0,157.5,466.64450044995493,333.35549955004507,333.35549955004507,0.0,0.0
balanced,多目标折中,89,RegionA,303.35850044995505,722.35,1049.53,0.0,0.5917,0.0,0.0,0.0,0.0,0.0,157.5,418.991499550045,303.35850044995505,303.35850044995505,0.0,0.0
balanced,多目标折中,90,RegionA,307.624499550045,650.0,1049.05,0.0,0.603,0.0,0.0,0.0,0.0,0.0,157.5,342.375500449955,307.624499550045,307.624499550045,0.0,0.0
balanced,多目标折中,91,RegionA,301.887000449955,587.87,1048.57,0.0,0.6152,0.0,0.0,0.0,0.0,0.0,157.5,285.982999550045,301.887000449955,301.887000449955,0.0,0.0
balanced,多目标折中,92,RegionA,339.2955,540.19,1048.1,0.0,0.6274,0.0,0.0,0.0,0.0,0.0,157.5,200.89450000000005,339.2955,339.2955,0.0,0.0
balanced,多目标折中,93,RegionA,368.469,510.22,1047.64,0.0,0.6387,0.0,0.0,0.0,0.0,0.0,157.5,141.75100000000003,368.469,368.469,0.0,0.0
balanced,多目标折中,94,RegionA,392.7825,500.0,649.97,0.0,0.6483,0.0,0.0,0.0,0.0,0.0,157.5,107.21749999999997,392.7825,392.7825,0.0,0.0
balanced,多目标折中,95,RegionA,452.76300044995503,510.22,649.7,0.0,0.6555,0.0,0.0,0.0,0.0,0.0,157.5,57.456999550045,452.76300044995503,452.76300044995503,0.0,0.0
balanced,多目标折中,96,RegionA,465.628500449955,540.19,469.03,0.0,0.6598,0.0,0.0,0.0,0.0,0.0,157.5,74.56149955004503,465.628500449955,465.628500449955,0.0,0.0
balanced,多目标折中,97,RegionA,543.725999550045,587.87,468.83,0.0,0.6609,0.0,0.0,0.0,0.0,0.0,157.5,44.144000449955,543.725999550045,543.725999550045,0.0,0.0
balanced,多目标折中,98,RegionA,515.605499550045,650.0,468.65,0.0,0.6586,0.0,0.0,0.0,0.0,0.0,157.5,134.394500449955,515.605499550045,515.605499550045,0.0,0.0
balanced,多目标折中,99,RegionA,544.32,722.35,468.46,0.0,0.6531,0.0,0.0,0.0,0.0,0.0,157.5,178.02999999999997,544.32,544.32,0.0,0.0
balanced,多目标折中,100,RegionA,544.319999550045,800.0,468.28,0.0,0.6446,0.0,0.0,0.0,0.0,0.0,157.5,255.68000044995495,544.319999550045,544.319999550045,0.0,0.0
balanced,多目标折中,101,RegionA,544.3199995500449,877.65,468.11,0.0,0.6338,0.0,0.0,0.0,0.0,0.0,157.5,333.33000044995504,544.3199995500449,544.3199995500449,0.0,0.0
balanced,多目标折中,102,RegionA,544.320000449955,950.0,467.95,0.0,0.6212,0.0,0.0,0.0,0.0,0.0,157.5,405.67999955004495,544.320000449955,544.320000449955,0.0,0.0
balanced,多目标折中,103,RegionA,544.319999550045,1012.13,719.67,0.0,0.6079,0.0,0.0,0.0,0.0,0.0,157.5,467.81000044995494,544.319999550045,544.319999550045,0.0,0.0
balanced,多目标折中,104,RegionA,544.32,1059.81,719.43,0.0,0.5945,0.0,0.0,0.0,0.0,0.0,157.5,515.4899999999999,544.32,544.32,0.0,0.0
balanced,多目标折中,105,RegionA,544.319999550045,1089.78,719.2,0.0,0.582,0.0,0.0,0.0,0.0,0.0,157.5,545.4600004499549,544.319999550045,544.319999550045,0.0,0.0
balanced,多目标折中,106,RegionA,544.319999550045,1100.0,718.99,0.0,0.5713,0.0,0.0,0.0,0.0,0.0,157.5,555.680000449955,544.319999550045,544.319999550045,0.0,0.0
balanced,多目标折中,107,RegionA,530.6175004499551,1089.78,718.78,0.0,0.5629,0.0,0.0,0.0,0.0,0.0,157.5,559.1624995500449,530.6175004499551,530.6175004499551,0.0,0.0
balanced,多目标折中,108,RegionA,472.87800000000004,1059.81,718.59,0.0,0.5575,0.0,0.0,0.0,0.0,0.0,157.5,586.9319999999999,472.87800000000004,472.87800000000004,0.0,0.0
balanced,多目标折中,109,RegionA,454.207500449955,1012.13,718.4,0.0,0.5554,0.0,0.0,0.0,0.0,0.0,157.5,557.922499550045,454.207500449955,454.207500449955,0.0,0.0
balanced,多目标折中,110,RegionA,396.2655000000001,950.0,718.23,0.0,0.5567,0.0,0.0,0.0,0.0,0.0,157.5,553.7344999999999,396.2655000000001,396.2655000000001,0.0,0.0
balanced,多目标折中,111,RegionA,378.326699550045,877.65,718.08,0.0,0.5613,0.0,0.0,0.0,0.0,0.0,157.5,499.32330044995496,378.326699550045,378.326699550045,0.0,0.0
balanced,多目标折中,112,RegionA,318.991500449955,800.0,717.93,0.0,0.5688,0.0,0.0,0.0,0.0,0.0,157.5,481.008499550045,318.991500449955,318.991500449955,0.0,0.0
balanced,多目标折中,113,RegionA,309.973499550045,722.35,1040.81,0.0,0.5788,0.0,0.0,0.0,0.0,0.0,157.5,412.376500449955,309.973499550045,309.973499550045,0.0,0.0
balanced,多目标折中,114,RegionA,316.64249955004504,650.0,1040.64,0.0,0.5904,0.0,0.0,0.0,0.0,0.0,157.5,333.35750044995496,316.64249955004504,316.64249955004504,0.0,0.0
balanced,多目标折中,115,RegionA,343.08900000000006,587.87,1040.48,0.0,0.603,0.0,0.0,0.0,0.0,0.0,157.5,244.78099999999995,343.08900000000006,343.08900000000006,0.0,0.0
balanced,多目标折中,116,RegionA,293.085000449955,540.19,1040.35,0.0,0.6155,0.0,0.0,0.0,0.0,0.0,157.5,247.10499955004508,293.085000449955,293.085000449955,0.0,0.0
balanced,多目标折中,117,RegionA,334.395,510.22,1040.24,0.0,0.6272,0.0,0.0,0.0,0.0,0.0,157.5,175.82500000000005,334.395,334.395,0.0,0.0
balanced,多目标折中,118,RegionA,417.582,500.0,645.61,0.0,0.6373,0.0,0.0,0.0,0.0,0.0,157.5,82.418,417.582,417.582,0.0,0.0
balanced,多目标折中,119,RegionA,469.867499550045,510.22,645.56,0.0,0.645,0.0,0.0,0.0,0.0,0.0,157.5,40.352500449955016,469.867499550045,469.867499550045,0.0,0.0
balanced,多目标折中,120,RegionA,465.7635,540.19,466.22,0.0,0.6498,0.0,0.0,0.0,0.0,0.0,157.5,74.42650000000003,465.7635,465.7635,0.0,0.0
balanced,多目标折中,121,RegionA,533.7360004499551,587.87,466.2,0.0,0.6513,0.0,0.0,0.0,0.0,0.0,157.5,54.133999550044905,533.7360004499551,533.7360004499551,0.0,0.0
balanced,多目标折中,122,RegionA,544.3199995500449,650.0,466.2,0.0,0.6495,0.0,0.0,0.0,0.0,0.0,157.5,105.68000044995506,544.3199995500449,544.3199995500449,0.0,0.0
balanced,多目标折中,123,RegionA,544.319999550045,722.35,466.21,0.0,0.6445,0.0,0.0,0.0,0.0,0.0,157.5,178.03000044995497,544.319999550045,544.319999550045,0.0,0.0
balanced,多目标折中,124,RegionA,544.320000449955,800.0,466.22,0.0,0.6365,0.0,0.0,0.0,0.0,0.0,157.5,255.67999955004495,544.320000449955,544.320000449955,0.0,0.0
balanced,多目标折中,125,RegionA,544.32,877.65,466.25,0.0,0.6262,0.0,0.0,0.0,0.0,0.0,157.5,333.3299999999999,544.32,544.32,0.0,0.0
balanced,多目标折中,126,RegionA,544.320000449955,950.0,466.29,0.0,0.6142,0.0,0.0,0.0,0.0,0.0,157.5,405.67999955004495,544.320000449955,544.320000449955,0.0,0.0
balanced,多目标折中,127,RegionA,544.319999550045,1012.13,717.43,0.0,0.6014,0.0,0.0,0.0,0.0,0.0,157.5,467.81000044995494,544.319999550045,544.319999550045,0.0,0.0
balanced,多目标折中,128,RegionA,544.32,1059.81,717.52,0.0,0.5886,0.0,0.0,0.0,0.0,0.0,157.5,515.4899999999999,544.32,544.32,0.0,0.0
balanced,多目标折中,129,RegionA,544.32,1089.78,717.62,0.0,0.5767,0.0,0.0,0.0,0.0,0.0,157.5,545.4599999999999,544.32,544.32,0.0,0.0
balanced,多目标折中,130,RegionA,542.538,1100.0,717.73,0.0,0.5665,0.0,0.0,0.0,0.0,0.0,157.5,557.462,542.538,542.538,0.0,0.0
balanced,多目标折中,131,RegionA,541.579500449955,1089.78,717.86,0.0,0.5588,0.0,0.0,0.0,0.0,0.0,157.5,548.2004995500449,541.579500449955,541.579500449955,0.0,0.0
balanced,多目标折中,132,RegionA,488.72699955004504,1059.81,718.01,0.0,0.554,0.0,0.0,0.0,0.0,0.0,157.5,571.0830004499549,488.7269995500451,488.72699955004504,0.0,0.0
balanced,多目标折中,133,RegionA,469.11285044995503,1012.13,718.17,0.0,0.5524,0.0,0.0,0.0,0.0,0.0,157.5,543.0171495500449,469.1128504499551,469.11285044995503,0.0,0.0
balanced,多目标折中,134,RegionA,419.86079955004504,950.0,718.34,0.0,0.5543,0.0,0.0,0.0,0.0,0.0,157.5,530.139200449955,419.86079955004504,419.86079955004504,0.0,0.0
balanced,多目标折中,135,RegionA,383.76450000000006,877.65,718.53,0.0,0.5595,0.0,0.0,0.0,0.0,0.0,157.5,493.8854999999999,383.76450000000006,383.76450000000006,0.0,0.0
balanced,多目标折中,136,RegionA,306.031499550045,800.0,718.73,0.0,0.5676,0.0,0.0,0.0,0.0,0.0,157.5,493.968500449955,306.031499550045,306.031499550045,0.0,0.0
balanced,多目标折中,137,RegionA,307.408500449955,722.35,1042.47,0.0,0.5782,0.0,0.0,0.0,0.0,0.0,157.5,414.941499550045,307.408500449955,307.408500449955,0.0,0.0
balanced,多目标折中,138,RegionA,308.339999550045,650.0,1042.81,0.0,0.5904,0.0,0.0,0.0,0.0,0.0,157.5,341.660000449955,308.339999550045,308.339999550045,0.0,0.0
balanced,多目标折中,139,RegionA,305.03249955004503,587.87,1043.16,0.0,0.6036,0.0,0.0,0.0,0.0,0.0,157.5,282.837500449955,305.03249955004503,305.03249955004503,0.0,0.0
balanced,多目标折中,140,RegionA,307.340999550045,540.19,1043.53,0.0,0.6167,0.0,0.0,0.0,0.0,0.0,157.5,232.84900044995504,307.340999550045,307.340999550045,0.0,0.0
balanced,多目标折中,141,RegionA,368.55000044995495,510.22,1043.92,0.0,0.6291,0.0,0.0,0.0,0.0,0.0,157.5,141.66999955004508,368.55000044995495,368.55000044995495,0.0,0.0
balanced,多目标折中,142,RegionA,406.080000449955,500.0,648.21,0.0,0.6397,0.0,0.0,0.0,0.0,0.0,157.5,93.91999955004502,406.080000449955,406.080000449955,0.0,0.0
balanced,多目标折中,143,RegionA,442.664999550045,510.22,648.47,0.0,0.648,0.0,0.0,0.0,0.0,0.0,157.5,67.555000449955,442.664999550045,442.664999550045,0.0,0.0
balanced,多目标折中,144,RegionA,469.78650000000005,540.19,468.54,0.0,0.6534,0.0,0.0,0.0,0.0,0.0,157.5,70.40350000000001,469.78650000000005,469.78650000000005,0.0,0.0
